Image_Name,Polygon_ID,OSM_ID,Centroid_X,Centroid_Y,Centroid_Longitude,Centroid_Latitude,Area_Pixels,Area_Meters
Atlanta_02,304,51307436,-4515799.327,2743093.502,-84.2881,33.77,641,14.9484
Atlanta_02,305,51307447,-4515799.324,2743093.502,-84.2876,33.7701,6101,141.8331
Atlanta_02,306,51307604,-4515799.334,2743093.494,-84.2892,33.7712,3558,82.5526
Atlanta_02,307,51307610,-4515799.317,2743093.491,-84.2865,33.7716,2229,51.3031
Atlanta_02,308,51307611,-4515799.314,2743093.491,-84.2861,33.7717,867,19.5145
Atlanta_02,309,51308744,-4515799.344,2743093.523,-84.2906,33.7668,6178,143.434
Atlanta_02,310,51308745,-4515799.345,2743093.523,-84.2908,33.7668,9825,228.1227
Atlanta_02,311,51308755,-4515799.301,2743093.522,-84.284,33.7669,6868,159.7258
Atlanta_02,312,51308756,-4515799.315,2743093.522,-84.2862,33.767,6913,160.6521
Atlanta_02,313,51309066,-4515799.334,2743093.513,-84.2891,33.7684,567,12.9898
Atlanta_02,314,51309082,-4515799.313,2743093.512,-84.286,33.7686,2886,67.0608
Atlanta_02,315,51309607,-4515799.329,2743093.507,-84.2884,33.7692,6808,158.3356
Atlanta_02,316,51309639,-4515799.326,2743093.503,-84.2879,33.7698,2084,48.4779
Atlanta_02,317,51309867,-4515799.304,2743093.512,-84.2846,33.7685,9412,218.2768
Atlanta_02,318,51309877,-4515799.325,2743093.51,-84.2878,33.7688,1059,24.4543
Atlanta_02,319,51309879,-4515799.332,2743093.51,-84.2889,33.7688,7674,178.1771
Atlanta_02,320,51309880,-4515799.313,2743093.51,-84.2859,33.7687,9698,225.1823
Atlanta_02,321,51309882,-4515799.319,2743093.51,-84.2869,33.7688,5949,138.1176
Atlanta_02,322,51310655,-4515799.34,2743093.497,-84.29,33.7708,9411,218.8594
Atlanta_02,323,51310666,-4515799.303,2743093.496,-84.2843,33.771,16771,389.7168
Atlanta_02,324,51310698,-4515799.309,2743093.522,-84.2853,33.767,6374,148.061
Atlanta_02,325,51310711,-4515799.313,2743093.521,-84.2859,33.7672,6813,158.4363
Atlanta_02,326,51310723,-4515799.345,2743093.52,-84.2909,33.7673,6734,155.9712
Atlanta_02,327,51310724,-4515799.344,2743093.52,-84.2907,33.7673,5741,133.1769
Atlanta_02,328,51310727,-4515799.333,2743093.52,-84.289,33.7673,8413,197.3677
Atlanta_02,329,51310800,-4515799.308,2743093.517,-84.2852,33.7677,5030,116.7886
Atlanta_02,330,51310801,-4515799.331,2743093.517,-84.2886,33.7677,1881,43.7155
Atlanta_02,331,51310813,-4515799.339,2743093.516,-84.2899,33.7678,9997,231.8314
Atlanta_02,332,51310821,-4515799.318,2743093.516,-84.2867,33.7679,5669,131.3773
Atlanta_02,333,51311085,-4515799.328,2743093.527,-84.2882,33.7662,2568,60.4948
Atlanta_02,334,51311295,-4515799.31,2743093.527,-84.2855,33.7662,1197,27.6976
Atlanta_02,335,51311303,-4515799.309,2743093.526,-84.2854,33.7664,1044,24.2253
Atlanta_02,336,51311306,-4515799.313,2743093.526,-84.2859,33.7664,4415,102.552
Atlanta_02,337,51311328,-4515799.302,2743093.525,-84.2842,33.7666,6663,154.7505
Atlanta_02,338,51312348,-4515799.305,2743093.52,-84.2847,33.7674,5564,129.2169
Atlanta_02,339,51312355,-4515799.312,2743093.519,-84.2858,33.7674,1114,25.9301
Atlanta_02,340,51312358,-4515799.315,2743093.519,-84.2862,33.7675,288,6.7226
Atlanta_02,341,51312369,-4515799.3,2743093.519,-84.2839,33.7675,4668,108.6785
Atlanta_02,342,51312371,-4515799.318,2743093.518,-84.2867,33.7675,5575,129.4316
Atlanta_02,343,51312455,-4515799.31,2743093.502,-84.2855,33.7701,2549,59.3403
Atlanta_02,344,51312579,-4515799.332,2743093.494,-84.2888,33.7712,7153,165.9544
Atlanta_02,345,51312582,-4515799.321,2743093.494,-84.2871,33.7713,23073,536.1847
Atlanta_02,346,51312604,-4515799.333,2743093.491,-84.289,33.7716,3565,81.8506
Atlanta_02,347,51312886,-4515799.337,2743093.523,-84.2896,33.7668,13624,316.6615
Atlanta_02,348,51312903,-4515799.301,2743093.522,-84.2842,33.767,3737,87.1731
Atlanta_02,349,51313194,-4515799.309,2743093.515,-84.2853,33.768,2097,48.6545
Atlanta_02,350,51313207,-4515799.325,2743093.514,-84.2877,33.7682,7491,174.1615
Atlanta_02,351,51313812,-4515799.31,2743093.507,-84.2855,33.7692,11633,270.6611
Atlanta_02,352,51313829,-4515799.302,2743093.506,-84.2842,33.7695,6340,147.2978
Atlanta_02,353,51313840,-4515799.324,2743093.504,-84.2876,33.7697,2028,47.1552
Atlanta_02,354,51313848,-4515799.325,2743093.503,-84.2877,33.7699,469,10.8397
Atlanta_02,355,51314134,-4515799.345,2743093.511,-84.2908,33.7687,1187,27.3797
Atlanta_02,356,51314136,-4515799.299,2743093.51,-84.2838,33.7687,1954,46.2536
Atlanta_02,357,51314151,-4515799.322,2743093.509,-84.2874,33.769,678,15.6136
Atlanta_02,358,51314152,-4515799.343,2743093.509,-84.2906,33.769,11600,269.4058
Atlanta_02,359,51314156,-4515799.345,2743093.508,-84.2907,33.7691,1539,36.0766
Atlanta_02,360,51314979,-4515799.307,2743093.497,-84.285,33.7708,439,10.2338
Atlanta_02,361,51314987,-4515799.346,2743093.496,-84.291,33.7709,495,11.411
Atlanta_02,362,51314990,-4515799.325,2743093.496,-84.2877,33.7709,15327,356.0629
Atlanta_02,363,51315024,-4515799.314,2743093.521,-84.2861,33.7671,6934,161.0554
Atlanta_02,364,51315031,-4515799.308,2743093.521,-84.2851,33.7671,10953,254.5443
Atlanta_02,365,51315034,-4515799.314,2743093.52,-84.2861,33.7672,1055,24.4995
Atlanta_02,366,51315036,-4515799.349,2743093.52,-84.2914,33.7673,5967,138.5379
Atlanta_02,367,51315040,-4515799.346,2743093.52,-84.291,33.7673,1070,24.8848
Atlanta_02,368,51315043,-4515799.338,2743093.52,-84.2897,33.7673,9881,229.2393
Atlanta_02,369,51315132,-4515799.338,2743093.517,-84.2897,33.7677,3162,73.9689
Atlanta_02,370,51315134,-4515799.317,2743093.517,-84.2865,33.7678,1506,35.2868
Atlanta_02,371,51315143,-4515799.328,2743093.517,-84.2882,33.7678,9947,231.319
Atlanta_02,372,51315150,-4515799.33,2743093.516,-84.2886,33.7679,5451,127.2025
Atlanta_02,373,51315153,-4515799.324,2743093.516,-84.2876,33.7678,6598,154.2707
Atlanta_02,374,51315157,-4515799.311,2743093.516,-84.2856,33.7679,4737,109.8396
Atlanta_02,375,51315445,-4515799.349,2743093.527,-84.2914,33.7662,4793,112.2733
Atlanta_02,376,307773271,-4515799.355,2743093.492,-84.2923,33.7716,22101,511.6812
Atlanta_02,377,,-4515799.333,2743093.518,-84.289,33.7676,5804,134.681
Atlanta_02,378,,-4515799.335,2743093.518,-84.2892,33.7676,2196,51.4091
Atlanta_02,379,,-4515799.335,2743093.517,-84.2893,33.7678,8934,207.6222
Atlanta_02,380,,-4515799.346,2743093.523,-84.291,33.7668,9577,222.2315
Atlanta_02,381,,-4515799.359,2743093.493,-84.293,33.7714,9811,227.8441
Atlanta_02,382,,-4515799.308,2743093.516,-84.2851,33.7678,2150,49.8528
Atlanta_02,383,,-4515799.315,2743093.512,-84.2862,33.7685,2646,61.5379
Atlanta_02,384,,-4515799.314,2743093.513,-84.2861,33.7684,1789,41.6193
Atlanta_02,385,,-4515799.316,2743093.512,-84.2864,33.7686,10623,246.9547
Atlanta_02,386,,-4515799.317,2743093.513,-84.2865,33.7684,10745,249.6908
Atlanta_02,387,,-4515799.317,2743093.514,-84.2866,33.7682,12244,284.2438
Atlanta_02,388,,-4515799.314,2743093.514,-84.2861,33.7682,13155,305.6851
Atlanta_02,389,,-4515799.338,2743093.511,-84.2897,33.7687,2552,59.0779
Atlanta_02,390,,-4515799.33,2743093.511,-84.2884,33.7687,10969,254.8041
Atlanta_02,391,,-4515799.337,2743093.514,-84.2895,33.7682,11958,277.8271
Atlanta_02,392,,-4515799.331,2743093.511,-84.2887,33.7687,13575,315.3038
Atlanta_02,393,,-4515246.349,2743315.034,0,0,3249,0
Atlanta_02,394,,-4515246.349,2743315.034,0,0,8573,0
Atlanta_02,395,,-4515246.349,2743315.034,0,0,2161,0
